NDF v9.6h 11Sep15 rev 12Mar16 run 03/05/2026 20:05:40 Filename: 672x0101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 672015.spc                                                                    
str 672015s.str                                                                   
file 672024R1.odf                                                                  
geo 672015g.geo                                                                   
elements 15
 Ca    Fe    O     C     Si    Cl    Na    Mg    Al    S     Ti    K     P     Mn    Ni   
 channel elements... background
    40  0.30325E+03  0.28483E+04  0.16224E+04  0.74776E+03  0.44531E+03  0.10962E+03  0.27186E+02  0.16214E+03  0.21089E+03  0.31999E+02  0.15899E+03  0.45619E+02  0.73182E+02  0.13678E+04  0.41708E+02  0.29822E+04
    41  0.30201E+03  0.28367E+04  0.16158E+04  0.74389E+03  0.44346E+03  0.10917E+03  0.27099E+02  0.16147E+03  0.21007E+03  0.31867E+02  0.15834E+03  0.45433E+02  0.72880E+02  0.13622E+04  0.41539E+02  0.29562E+04
    42  0.30082E+03  0.28257E+04  0.16095E+04  0.74021E+03  0.44170E+03  0.10874E+03  0.27016E+02  0.16083E+03  0.20930E+03  0.31741E+02  0.15773E+03  0.45255E+02  0.72593E+02  0.13569E+04  0.41379E+02  0.29293E+04
    43  0.29970E+03  0.28152E+04  0.16036E+04  0.73671E+03  0.44004E+03  0.10833E+03  0.26940E+02  0.16022E+03  0.20857E+03  0.31622E+02  0.15715E+03  0.45087E+02  0.72322E+02  0.13519E+04  0.41226E+02  0.29018E+04
    44  0.29863E+03  0.28053E+04  0.15981E+04  0.73339E+03  0.43846E+03  0.10794E+03  0.26868E+02  0.15965E+03  0.20788E+03  0.31509E+02  0.15660E+03  0.44927E+02  0.72065E+02  0.13471E+04  0.41082E+02  0.28739E+04
    45  0.29762E+03  0.27959E+04  0.15928E+04  0.73022E+03  0.43697E+03  0.10757E+03  0.26802E+02  0.15911E+03  0.20723E+03  0.31402E+02  0.15608E+03  0.44776E+02  0.71822E+02  0.13426E+04  0.40945E+02  0.28453E+04
    46  0.29667E+03  0.27871E+04  0.15878E+04  0.72721E+03  0.43555E+03  0.10723E+03  0.26740E+02  0.15860E+03  0.20661E+03  0.31300E+02  0.15558E+03  0.44634E+02  0.71592E+02  0.13383E+04  0.40816E+02  0.28162E+04
    47  0.29576E+03  0.27788E+04  0.15832E+04  0.72435E+03  0.43422E+03  0.10690E+03  0.26683E+02  0.15811E+03  0.20604E+03  0.31205E+02  0.15512E+03  0.44498E+02  0.71376E+02  0.13342E+04  0.40693E+02  0.27861E+04
    48  0.29491E+03  0.27709E+04  0.15788E+04  0.72163E+03  0.43296E+03  0.10659E+03  0.26630E+02  0.15766E+03  0.20550E+03  0.31115E+02  0.15468E+03  0.44371E+02  0.71171E+02  0.13304E+04  0.40578E+02  0.27552E+04
    49  0.29410E+03  0.27635E+04  0.15746E+04  0.71904E+03  0.43177E+03  0.10630E+03  0.26581E+02  0.15723E+03  0.20499E+03  0.31030E+02  0.15426E+03  0.44251E+02  0.70979E+02  0.13268E+04  0.40469E+02  0.27239E+04
    50  0.29334E+03  0.27565E+04  0.15707E+04  0.71658E+03  0.43064E+03  0.10602E+03  0.26537E+02  0.15682E+03  0.20452E+03  0.30950E+02  0.15387E+03  0.44137E+02  0.70797E+02  0.13234E+04  0.40367E+02  0.26923E+04
    51  0.29263E+03  0.27499E+04  0.15671E+04  0.71423E+03  0.42959E+03  0.10577E+03  0.26496E+02  0.15644E+03  0.20407E+03  0.30874E+02  0.15350E+03  0.44030E+02  0.70626E+02  0.13203E+04  0.40271E+02  0.26609E+04
    52  0.29196E+03  0.27437E+04  0.15636E+04  0.71200E+03  0.42859E+03  0.10552E+03  0.26459E+02  0.15608E+03  0.20366E+03  0.30804E+02  0.15315E+03  0.43929E+02  0.70465E+02  0.13173E+04  0.40180E+02  0.26296E+04
    53  0.29132E+03  0.27379E+04  0.15604E+04  0.70987E+03  0.42765E+03  0.10529E+03  0.26425E+02  0.15574E+03  0.20327E+03  0.30737E+02  0.15282E+03  0.43835E+02  0.70314E+02  0.13144E+04  0.40094E+02  0.25983E+04
    54  0.29073E+03  0.27324E+04  0.15574E+04  0.70785E+03  0.42677E+03  0.10508E+03  0.26395E+02  0.15542E+03  0.20291E+03  0.30674E+02  0.15251E+03  0.43745E+02  0.70171E+02  0.13118E+04  0.40014E+02  0.25669E+04
    55  0.29017E+03  0.27273E+04  0.15546E+04  0.70592E+03  0.42595E+03  0.10487E+03  0.26368E+02  0.15512E+03  0.20257E+03  0.30616E+02  0.15222E+03  0.43661E+02  0.70037E+02  0.13093E+04  0.39939E+02  0.25066E+04
    56  0.28965E+03  0.27225E+04  0.15520E+04  0.70408E+03  0.42517E+03  0.10468E+03  0.26343E+02  0.15484E+03  0.20226E+03  0.30560E+02  0.15195E+03  0.43583E+02  0.69911E+02  0.13070E+04  0.39868E+02  0.24174E+04
    57  0.28916E+03  0.27180E+04  0.15495E+04  0.70233E+03  0.42444E+03  0.10451E+03  0.26322E+02  0.15457E+03  0.20196E+03  0.30509E+02  0.15169E+03  0.43509E+02  0.69792E+02  0.13048E+04  0.39802E+02  0.23283E+04
    58  0.28870E+03  0.27137E+04  0.15472E+04  0.70066E+03  0.42376E+03  0.10434E+03  0.26303E+02  0.15432E+03  0.20169E+03  0.30460E+02  0.15145E+03  0.43439E+02  0.69680E+02  0.13028E+04  0.39739E+02  0.22395E+04
    59  0.28827E+03  0.27098E+04  0.15451E+04  0.69906E+03  0.42312E+03  0.10418E+03  0.26286E+02  0.15409E+03  0.20144E+03  0.30415E+02  0.15123E+03  0.43374E+02  0.69576E+02  0.13009E+04  0.39681E+02  0.21658E+04
    60  0.28787E+03  0.27060E+04  0.15431E+04  0.69755E+03  0.42252E+03  0.10403E+03  0.26272E+02  0.15387E+03  0.20121E+03  0.30373E+02  0.15102E+03  0.43313E+02  0.69477E+02  0.12992E+04  0.39627E+02  0.21074E+04
    61  0.28750E+03  0.27026E+04  0.15412E+04  0.69610E+03  0.42197E+03  0.10389E+03  0.26261E+02  0.15366E+03  0.20099E+03  0.30334E+02  0.15082E+03  0.43257E+02  0.69385E+02  0.12975E+04  0.39576E+02  0.20493E+04
    62  0.28715E+03  0.26993E+04  0.15395E+04  0.69472E+03  0.42145E+03  0.10376E+03  0.26251E+02  0.15347E+03  0.20079E+03  0.30297E+02  0.15064E+03  0.43203E+02  0.69299E+02  0.12960E+04  0.39528E+02  0.19915E+04
    63  0.28683E+03  0.26963E+04  0.15379E+04  0.69341E+03  0.42096E+03  0.10364E+03  0.26244E+02  0.15329E+03  0.20061E+03  0.30262E+02  0.15047E+03  0.43154E+02  0.69218E+02  0.12946E+04  0.39484E+02  0.19496E+04
    64  0.28653E+03  0.26935E+04  0.15364E+04  0.69216E+03  0.42051E+03  0.10353E+03  0.26239E+02  0.15312E+03  0.20045E+03  0.30231E+02  0.15031E+03  0.43108E+02  0.69142E+02  0.12932E+04  0.39443E+02  0.19236E+04
    65  0.28625E+03  0.26909E+04  0.15351E+04  0.69097E+03  0.42009E+03  0.10342E+03  0.26235E+02  0.15296E+03  0.20029E+03  0.30201E+02  0.15016E+03  0.43065E+02  0.69072E+02  0.12920E+04  0.39405E+02  0.18980E+04
    66  0.28599E+03  0.26885E+04  0.15338E+04  0.68985E+03  0.41971E+03  0.10332E+03  0.26233E+02  0.15282E+03  0.20016E+03  0.30173E+02  0.15002E+03  0.43025E+02  0.69006E+02  0.12909E+04  0.39370E+02  0.18728E+04
    67  0.28575E+03  0.26863E+04  0.15327E+04  0.68877E+03  0.41935E+03  0.10323E+03  0.26234E+02  0.15268E+03  0.20003E+03  0.30148E+02  0.14990E+03  0.42988E+02  0.68946E+02  0.12899E+04  0.39337E+02  0.18526E+04
    68  0.28553E+03  0.26843E+04  0.15317E+04  0.68776E+03  0.41902E+03  0.10315E+03  0.26235E+02  0.15256E+03  0.19992E+03  0.30125E+02  0.14978E+03  0.42955E+02  0.68890E+02  0.12889E+04  0.39307E+02  0.18374E+04
    69  0.28533E+03  0.26824E+04  0.15307E+04  0.68679E+03  0.41872E+03  0.10307E+03  0.26239E+02  0.15245E+03  0.19982E+03  0.30103E+02  0.14968E+03  0.42924E+02  0.68838E+02  0.12880E+04  0.39280E+02  0.18226E+04
    70  0.28515E+03  0.26807E+04  0.15299E+04  0.68588E+03  0.41845E+03  0.10300E+03  0.26244E+02  0.15234E+03  0.19974E+03  0.30084E+02  0.14958E+03  0.42895E+02  0.68791E+02  0.12872E+04  0.39255E+02  0.18083E+04
    71  0.28499E+03  0.26792E+04  0.15292E+04  0.68502E+03  0.41820E+03  0.10294E+03  0.26251E+02  0.15225E+03  0.19966E+03  0.30066E+02  0.14949E+03  0.42870E+02  0.68748E+02  0.12865E+04  0.39233E+02  0.17898E+04
    72  0.28484E+03  0.26778E+04  0.15285E+04  0.68421E+03  0.41797E+03  0.10288E+03  0.26259E+02  0.15216E+03  0.19960E+03  0.30050E+02  0.14941E+03  0.42846E+02  0.68709E+02  0.12859E+04  0.39213E+02  0.17670E+04
    73  0.28470E+03  0.26765E+04  0.15280E+04  0.68345E+03  0.41777E+03  0.10283E+03  0.26269E+02  0.15208E+03  0.19954E+03  0.30035E+02  0.14934E+03  0.42825E+02  0.68674E+02  0.12853E+04  0.39195E+02  0.17448E+04
    74  0.28458E+03  0.26754E+04  0.15275E+04  0.68273E+03  0.41759E+03  0.10278E+03  0.26280E+02  0.15201E+03  0.19950E+03  0.30022E+02  0.14928E+03  0.42807E+02  0.68644E+02  0.12848E+04  0.39179E+02  0.17230E+04
    75  0.28448E+03  0.26745E+04  0.15271E+04  0.68205E+03  0.41744E+03  0.10274E+03  0.26292E+02  0.15195E+03  0.19947E+03  0.30011E+02  0.14923E+03  0.42791E+02  0.68617E+02  0.12843E+04  0.39165E+02  0.16991E+04
    76  0.28439E+03  0.26737E+04  0.15268E+04  0.68142E+03  0.41730E+03  0.10270E+03  0.26306E+02  0.15190E+03  0.19945E+03  0.30001E+02  0.14918E+03  0.42777E+02  0.68593E+02  0.12839E+04  0.39153E+02  0.16731E+04
    77  0.28431E+03  0.26730E+04  0.15266E+04  0.68083E+03  0.41719E+03  0.10267E+03  0.26321E+02  0.15186E+03  0.19943E+03  0.29993E+02  0.14914E+03  0.42765E+02  0.68574E+02  0.12836E+04  0.39143E+02  0.16477E+04
    78  0.28425E+03  0.26724E+04  0.15265E+04  0.68029E+03  0.41709E+03  0.10264E+03  0.26338E+02  0.15182E+03  0.19943E+03  0.29986E+02  0.14911E+03  0.42755E+02  0.68558E+02  0.12833E+04  0.39136E+02  0.16227E+04
    79  0.28420E+03  0.26720E+04  0.15264E+04  0.67978E+03  0.41701E+03  0.10262E+03  0.26355E+02  0.15179E+03  0.19944E+03  0.29980E+02  0.14909E+03  0.42747E+02  0.68545E+02  0.12831E+04  0.39129E+02  0.16066E+04
    80  0.28416E+03  0.26717E+04  0.15264E+04  0.67931E+03  0.41696E+03  0.10261E+03  0.26374E+02  0.15177E+03  0.19945E+03  0.29976E+02  0.14907E+03  0.42741E+02  0.68536E+02  0.12830E+04  0.39125E+02  0.15994E+04
    81  0.28413E+03  0.26715E+04  0.15264E+04  0.67887E+03  0.41692E+03  0.10260E+03  0.26394E+02  0.15175E+03  0.19947E+03  0.29973E+02  0.14906E+03  0.42737E+02  0.68529E+02  0.12829E+04  0.39123E+02  0.15926E+04
    82  0.28412E+03  0.26714E+04  0.15266E+04  0.67847E+03  0.41690E+03  0.10259E+03  0.26416E+02  0.15175E+03  0.19950E+03  0.29971E+02  0.14905E+03  0.42735E+02  0.68526E+02  0.12828E+04  0.39122E+02  0.15863E+04
    83  0.28412E+03  0.26714E+04  0.15268E+04  0.67811E+03  0.41689E+03  0.10258E+03  0.26438E+02  0.15174E+03  0.19954E+03  0.29971E+02  0.14905E+03  0.42734E+02  0.68526E+02  0.12828E+04  0.39122E+02  0.15699E+04
    84  0.28413E+03  0.26715E+04  0.15270E+04  0.67778E+03  0.41690E+03  0.10259E+03  0.26461E+02  0.15175E+03  0.19958E+03  0.29971E+02  0.14906E+03  0.42735E+02  0.68528E+02  0.12829E+04  0.39124E+02  0.15433E+04
    85  0.28415E+03  0.26717E+04  0.15273E+04  0.67748E+03  0.41693E+03  0.10259E+03  0.26486E+02  0.15175E+03  0.19963E+03  0.29973E+02  0.14908E+03  0.42738E+02  0.68534E+02  0.12830E+04  0.39128E+02  0.15171E+04
