NDF v9.6h 11Sep15 rev 12Mar16 run 03/07/2026 20:47:53 Filename: 671x0101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671121.spc                                                                    
str 671121s.str                                                                   
file 671121R1.odf                                                                  
geo 671121g.geo                                                                   
elements 17
 Si    S     Cl    K     Ca    Ti    Mn    Fe    Co    Ni    Cu    16O   12C   V     Zn    Sr    Pb   
 channel elements... background
    53  0.57867E+01  0.21005E+01  0.68320E+01  0.29772E+01  0.53461E+02  0.99701E+00  0.16961E+03  0.38663E+02  0.32539E+01  0.11361E+02  0.31532E+01  0.26919E+03  0.17248E+02  0.25490E+00  0.10855E+01  0.41413E+00  0.78018E+00  0.78541E+02
    54  0.58165E+01  0.21130E+01  0.68750E+01  0.29955E+01  0.53797E+02  0.10034E+01  0.17072E+03  0.38913E+02  0.32748E+01  0.11434E+02  0.31737E+01  0.27073E+03  0.17334E+02  0.25650E+00  0.10925E+01  0.41687E+00  0.78558E+00  0.81329E+02
    55  0.58457E+01  0.21252E+01  0.69171E+01  0.30135E+01  0.54127E+02  0.10097E+01  0.17181E+03  0.39157E+02  0.32954E+01  0.11506E+02  0.31938E+01  0.27225E+03  0.17419E+02  0.25807E+00  0.10995E+01  0.41956E+00  0.79088E+00  0.83959E+02
    56  0.58741E+01  0.21372E+01  0.69585E+01  0.30312E+01  0.54449E+02  0.10159E+01  0.17287E+03  0.39397E+02  0.33155E+01  0.11576E+02  0.32136E+01  0.27376E+03  0.17503E+02  0.25961E+00  0.11063E+01  0.42220E+00  0.79608E+00  0.86428E+02
    57  0.59019E+01  0.21490E+01  0.69992E+01  0.30485E+01  0.54766E+02  0.10219E+01  0.17392E+03  0.39633E+02  0.33353E+01  0.11645E+02  0.32329E+01  0.27526E+03  0.17585E+02  0.26112E+00  0.11130E+01  0.42479E+00  0.80118E+00  0.88900E+02
    58  0.59290E+01  0.21606E+01  0.70392E+01  0.30655E+01  0.55077E+02  0.10279E+01  0.17494E+03  0.39864E+02  0.33547E+01  0.11713E+02  0.32520E+01  0.27674E+03  0.17667E+02  0.26261E+00  0.11195E+01  0.42733E+00  0.80618E+00  0.91374E+02
    59  0.59556E+01  0.21720E+01  0.70786E+01  0.30822E+01  0.55382E+02  0.10337E+01  0.17595E+03  0.40090E+02  0.33738E+01  0.11779E+02  0.32707E+01  0.27821E+03  0.17747E+02  0.26406E+00  0.11260E+01  0.42983E+00  0.81109E+00  0.93708E+02
    60  0.59815E+01  0.21832E+01  0.71173E+01  0.30986E+01  0.55682E+02  0.10394E+01  0.17694E+03  0.40313E+02  0.33925E+01  0.11845E+02  0.32890E+01  0.27967E+03  0.17827E+02  0.26550E+00  0.11323E+01  0.43228E+00  0.81592E+00  0.95902E+02
    61  0.60070E+01  0.21943E+01  0.71554E+01  0.31148E+01  0.55976E+02  0.10450E+01  0.17791E+03  0.40531E+02  0.34109E+01  0.11909E+02  0.33071E+01  0.28112E+03  0.17906E+02  0.26691E+00  0.11385E+01  0.43470E+00  0.82065E+00  0.98095E+02
    62  0.60318E+01  0.22052E+01  0.71929E+01  0.31307E+01  0.56266E+02  0.10506E+01  0.17886E+03  0.40746E+02  0.34291E+01  0.11972E+02  0.33249E+01  0.28256E+03  0.17983E+02  0.26830E+00  0.11446E+01  0.43707E+00  0.82530E+00  0.10029E+03
    63  0.60562E+01  0.22159E+01  0.72300E+01  0.31464E+01  0.56552E+02  0.10560E+01  0.17980E+03  0.40958E+02  0.34469E+01  0.12034E+02  0.33424E+01  0.28398E+03  0.18060E+02  0.26967E+00  0.11506E+01  0.43941E+00  0.82988E+00  0.10234E+03
    64  0.60800E+01  0.22265E+01  0.72665E+01  0.31618E+01  0.56833E+02  0.10613E+01  0.18073E+03  0.41166E+02  0.34645E+01  0.12095E+02  0.33596E+01  0.28540E+03  0.18136E+02  0.27102E+00  0.11565E+01  0.44171E+00  0.83437E+00  0.10425E+03
    65  0.61034E+01  0.22370E+01  0.73025E+01  0.31770E+01  0.57110E+02  0.10666E+01  0.18163E+03  0.41370E+02  0.34818E+01  0.12156E+02  0.33765E+01  0.28681E+03  0.18210E+02  0.27234E+00  0.11624E+01  0.44397E+00  0.83879E+00  0.10617E+03
    66  0.61263E+01  0.22474E+01  0.73380E+01  0.31920E+01  0.57382E+02  0.10718E+01  0.18253E+03  0.41572E+02  0.34988E+01  0.12215E+02  0.33932E+01  0.28822E+03  0.18284E+02  0.27365E+00  0.11681E+01  0.44620E+00  0.84314E+00  0.10808E+03
    67  0.61487E+01  0.22576E+01  0.73731E+01  0.32068E+01  0.57652E+02  0.10769E+01  0.18341E+03  0.41771E+02  0.35156E+01  0.12273E+02  0.34097E+01  0.28961E+03  0.18356E+02  0.27495E+00  0.11738E+01  0.44840E+00  0.84742E+00  0.10988E+03
    68  0.61707E+01  0.22677E+01  0.74078E+01  0.32214E+01  0.57917E+02  0.10820E+01  0.18428E+03  0.41966E+02  0.35321E+01  0.12331E+02  0.34259E+01  0.29100E+03  0.18428E+02  0.27622E+00  0.11793E+01  0.45056E+00  0.85163E+00  0.11158E+03
    69  0.61922E+01  0.22776E+01  0.74421E+01  0.32359E+01  0.58179E+02  0.10869E+01  0.18513E+03  0.42159E+02  0.35485E+01  0.12388E+02  0.34419E+01  0.29239E+03  0.18498E+02  0.27748E+00  0.11848E+01  0.45270E+00  0.85577E+00  0.11328E+03
    70  0.62134E+01  0.22875E+01  0.74760E+01  0.32501E+01  0.58438E+02  0.10918E+01  0.18598E+03  0.42350E+02  0.35646E+01  0.12444E+02  0.34577E+01  0.29376E+03  0.18568E+02  0.27872E+00  0.11903E+01  0.45481E+00  0.85986E+00  0.11497E+03
    71  0.62340E+01  0.22973E+01  0.75095E+01  0.32642E+01  0.58693E+02  0.10967E+01  0.18681E+03  0.42538E+02  0.35805E+01  0.12499E+02  0.34732E+01  0.29514E+03  0.18636E+02  0.27995E+00  0.11956E+01  0.45688E+00  0.86388E+00  0.11673E+03
    72  0.62543E+01  0.23069E+01  0.75427E+01  0.32781E+01  0.58945E+02  0.11014E+01  0.18763E+03  0.42723E+02  0.35962E+01  0.12554E+02  0.34886E+01  0.29650E+03  0.18703E+02  0.28117E+00  0.12009E+01  0.45893E+00  0.86785E+00  0.11855E+03
    73  0.62742E+01  0.23165E+01  0.75756E+01  0.32918E+01  0.59195E+02  0.11062E+01  0.18844E+03  0.42906E+02  0.36117E+01  0.12608E+02  0.35038E+01  0.29786E+03  0.18769E+02  0.28237E+00  0.12061E+01  0.46096E+00  0.87176E+00  0.12037E+03
    74  0.62937E+01  0.23259E+01  0.76081E+01  0.33054E+01  0.59442E+02  0.11108E+01  0.18925E+03  0.43087E+02  0.36270E+01  0.12662E+02  0.35187E+01  0.29922E+03  0.18834E+02  0.28355E+00  0.12112E+01  0.46296E+00  0.87561E+00  0.12218E+03
    75  0.63128E+01  0.23353E+01  0.76403E+01  0.33188E+01  0.59685E+02  0.11154E+01  0.19004E+03  0.43266E+02  0.36421E+01  0.12714E+02  0.35335E+01  0.30058E+03  0.18897E+02  0.28473E+00  0.12163E+01  0.46493E+00  0.87942E+00  0.12217E+03
    76  0.63315E+01  0.23446E+01  0.76722E+01  0.33321E+01  0.59927E+02  0.11200E+01  0.19082E+03  0.43443E+02  0.36571E+01  0.12767E+02  0.35481E+01  0.30193E+03  0.18959E+02  0.28589E+00  0.12213E+01  0.46688E+00  0.88318E+00  0.12035E+03
    77  0.63498E+01  0.23538E+01  0.77038E+01  0.33453E+01  0.60165E+02  0.11245E+01  0.19159E+03  0.43618E+02  0.36719E+01  0.12818E+02  0.35626E+01  0.30327E+03  0.19020E+02  0.28704E+00  0.12263E+01  0.46881E+00  0.88689E+00  0.11852E+03
    78  0.63678E+01  0.23629E+01  0.77351E+01  0.33583E+01  0.60402E+02  0.11290E+01  0.19235E+03  0.43791E+02  0.36865E+01  0.12869E+02  0.35769E+01  0.30462E+03  0.19079E+02  0.28818E+00  0.12312E+01  0.47071E+00  0.89055E+00  0.11669E+03
    79  0.63854E+01  0.23719E+01  0.77662E+01  0.33712E+01  0.60636E+02  0.11334E+01  0.19311E+03  0.43963E+02  0.37009E+01  0.12920E+02  0.35910E+01  0.30596E+03  0.19136E+02  0.28931E+00  0.12361E+01  0.47259E+00  0.89417E+00  0.11489E+03
    80  0.64027E+01  0.23808E+01  0.77970E+01  0.33840E+01  0.60867E+02  0.11377E+01  0.19385E+03  0.44133E+02  0.37152E+01  0.12970E+02  0.36049E+01  0.30730E+03  0.19192E+02  0.29043E+00  0.12409E+01  0.47445E+00  0.89775E+00  0.11311E+03
    81  0.64196E+01  0.23897E+01  0.78276E+01  0.33967E+01  0.61097E+02  0.11421E+01  0.19459E+03  0.44301E+02  0.37294E+01  0.13020E+02  0.36187E+01  0.30864E+03  0.19247E+02  0.29153E+00  0.12456E+01  0.47629E+00  0.90128E+00  0.11132E+03
    82  0.64361E+01  0.23985E+01  0.78579E+01  0.34092E+01  0.61324E+02  0.11463E+01  0.19532E+03  0.44467E+02  0.37434E+01  0.13069E+02  0.36324E+01  0.30997E+03  0.19299E+02  0.29263E+00  0.12503E+01  0.47811E+00  0.90478E+00  0.10954E+03
    83  0.64524E+01  0.24072E+01  0.78880E+01  0.34216E+01  0.61549E+02  0.11506E+01  0.19605E+03  0.44632E+02  0.37573E+01  0.13118E+02  0.36459E+01  0.31130E+03  0.19350E+02  0.29371E+00  0.12550E+01  0.47991E+00  0.90824E+00  0.10779E+03
    84  0.64683E+01  0.24159E+01  0.79179E+01  0.34340E+01  0.61772E+02  0.11548E+01  0.19676E+03  0.44796E+02  0.37711E+01  0.13166E+02  0.36593E+01  0.31263E+03  0.19399E+02  0.29479E+00  0.12596E+01  0.48170E+00  0.91167E+00  0.10608E+03
    85  0.64839E+01  0.24245E+01  0.79475E+01  0.34462E+01  0.61994E+02  0.11590E+01  0.19747E+03  0.44958E+02  0.37847E+01  0.13214E+02  0.36726E+01  0.31396E+03  0.19446E+02  0.29586E+00  0.12641E+01  0.48346E+00  0.91506E+00  0.10436E+03
