NDF v9.6h 11Sep15 rev 12Mar16 run 19/07/2026 19:14:01 Filename: 671x0101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671120.spc                                                                    
str 671120s.str                                                                   
file 671120R1.odf                                                                  
geo 671120g.geo                                                                   
elements 14
 S     Cl    Ca    Ti    Mn    Fe    Ni    Cu    16O   Sr    C     Zn    Ce    Pr   
 channel elements... background
   252  0.29400E+00  0.40762E+00  0.61053E+03  0.20322E+00  0.47508E+00  0.20801E+02  0.21041E+00  0.45162E-01  0.10358E+04  0.13454E+01  0.42359E+03  0.42744E+02  0.15057E+00  0.15581E+00  0.92116E+02
   253  0.29424E+00  0.40785E+00  0.61106E+03  0.20340E+00  0.47550E+00  0.20819E+02  0.21059E+00  0.45201E-01  0.10378E+04  0.13466E+01  0.40890E+03  0.42781E+02  0.15070E+00  0.15594E+00  0.91718E+02
   254  0.29447E+00  0.40809E+00  0.61158E+03  0.20358E+00  0.47592E+00  0.20837E+02  0.21077E+00  0.45240E-01  0.10398E+04  0.13477E+01  0.39520E+03  0.42818E+02  0.15083E+00  0.15608E+00  0.91321E+02
   255  0.29470E+00  0.40836E+00  0.61211E+03  0.20375E+00  0.47633E+00  0.20855E+02  0.21095E+00  0.45279E-01  0.10417E+04  0.13489E+01  0.38246E+03  0.42854E+02  0.15097E+00  0.15622E+00  0.90909E+02
   256  0.29493E+00  0.40863E+00  0.61263E+03  0.20393E+00  0.47674E+00  0.20873E+02  0.21112E+00  0.45318E-01  0.10437E+04  0.13501E+01  0.37066E+03  0.42891E+02  0.15110E+00  0.15635E+00  0.90480E+02
   257  0.29516E+00  0.40893E+00  0.61315E+03  0.20410E+00  0.47714E+00  0.20891E+02  0.21130E+00  0.45356E-01  0.10457E+04  0.13512E+01  0.35973E+03  0.42927E+02  0.15123E+00  0.15648E+00  0.90052E+02
   258  0.29538E+00  0.40924E+00  0.61367E+03  0.20427E+00  0.47754E+00  0.20909E+02  0.21147E+00  0.45393E-01  0.10476E+04  0.13524E+01  0.34965E+03  0.42963E+02  0.15135E+00  0.15661E+00  0.89625E+02
   259  0.29559E+00  0.40957E+00  0.61418E+03  0.20444E+00  0.47794E+00  0.20926E+02  0.21165E+00  0.45431E-01  0.10496E+04  0.13535E+01  0.34037E+03  0.42999E+02  0.15148E+00  0.15674E+00  0.89092E+02
   260  0.29581E+00  0.40992E+00  0.61469E+03  0.20461E+00  0.47833E+00  0.20944E+02  0.21182E+00  0.45468E-01  0.10515E+04  0.13547E+01  0.33184E+03  0.43034E+02  0.15161E+00  0.15687E+00  0.88453E+02
   261  0.29602E+00  0.41029E+00  0.61520E+03  0.20478E+00  0.47872E+00  0.20961E+02  0.21199E+00  0.45505E-01  0.10534E+04  0.13558E+01  0.32402E+03  0.43070E+02  0.15173E+00  0.15700E+00  0.87814E+02
   262  0.29623E+00  0.41067E+00  0.61570E+03  0.20494E+00  0.47910E+00  0.20979E+02  0.21216E+00  0.45542E-01  0.10553E+04  0.13569E+01  0.31687E+03  0.43105E+02  0.15186E+00  0.15712E+00  0.87176E+02
   263  0.29643E+00  0.41108E+00  0.61620E+03  0.20510E+00  0.47948E+00  0.20996E+02  0.21233E+00  0.45579E-01  0.10573E+04  0.13580E+01  0.31035E+03  0.43139E+02  0.15198E+00  0.15725E+00  0.86815E+02
   264  0.29664E+00  0.41150E+00  0.61670E+03  0.20527E+00  0.47986E+00  0.21013E+02  0.21250E+00  0.45615E-01  0.10592E+04  0.13591E+01  0.30441E+03  0.43174E+02  0.15210E+00  0.15737E+00  0.86729E+02
   265  0.29684E+00  0.41194E+00  0.61719E+03  0.20543E+00  0.48023E+00  0.21030E+02  0.21266E+00  0.45651E-01  0.10611E+04  0.13602E+01  0.29901E+03  0.43208E+02  0.15222E+00  0.15750E+00  0.86645E+02
   266  0.29704E+00  0.41240E+00  0.61768E+03  0.20558E+00  0.48061E+00  0.21046E+02  0.21283E+00  0.45686E-01  0.10630E+04  0.13612E+01  0.29412E+03  0.43242E+02  0.15234E+00  0.15762E+00  0.86560E+02
   267  0.29724E+00  0.41287E+00  0.61817E+03  0.20574E+00  0.48098E+00  0.21062E+02  0.21299E+00  0.45722E-01  0.10650E+04  0.13623E+01  0.28970E+03  0.43276E+02  0.15246E+00  0.15774E+00  0.86249E+02
   268  0.29743E+00  0.41336E+00  0.61865E+03  0.20589E+00  0.48135E+00  0.21079E+02  0.21315E+00  0.45757E-01  0.10669E+04  0.13633E+01  0.28572E+03  0.43309E+02  0.15257E+00  0.15786E+00  0.85711E+02
   269  0.29763E+00  0.41387E+00  0.61912E+03  0.20605E+00  0.48171E+00  0.21094E+02  0.21332E+00  0.45791E-01  0.10688E+04  0.13644E+01  0.28214E+03  0.43342E+02  0.15269E+00  0.15797E+00  0.85173E+02
   270  0.29782E+00  0.41438E+00  0.61960E+03  0.20620E+00  0.48207E+00  0.21110E+02  0.21348E+00  0.45826E-01  0.10708E+04  0.13654E+01  0.27893E+03  0.43374E+02  0.15280E+00  0.15809E+00  0.84636E+02
   271  0.29801E+00  0.41491E+00  0.62007E+03  0.20635E+00  0.48243E+00  0.21125E+02  0.21363E+00  0.45860E-01  0.10727E+04  0.13664E+01  0.27607E+03  0.43406E+02  0.15291E+00  0.15821E+00  0.84024E+02
   272  0.29820E+00  0.41545E+00  0.62053E+03  0.20650E+00  0.48279E+00  0.21141E+02  0.21379E+00  0.45894E-01  0.10747E+04  0.13674E+01  0.27353E+03  0.43438E+02  0.15302E+00  0.15832E+00  0.83335E+02
   273  0.29839E+00  0.41599E+00  0.62099E+03  0.20665E+00  0.48314E+00  0.21156E+02  0.21395E+00  0.45927E-01  0.10766E+04  0.13684E+01  0.27127E+03  0.43469E+02  0.15313E+00  0.15843E+00  0.82648E+02
   274  0.29858E+00  0.41654E+00  0.62144E+03  0.20679E+00  0.48349E+00  0.21170E+02  0.21410E+00  0.45960E-01  0.10786E+04  0.13693E+01  0.26929E+03  0.43500E+02  0.15324E+00  0.15854E+00  0.81960E+02
   275  0.29876E+00  0.41709E+00  0.62189E+03  0.20694E+00  0.48383E+00  0.21185E+02  0.21425E+00  0.45993E-01  0.10805E+04  0.13703E+01  0.26756E+03  0.43531E+02  0.15335E+00  0.15865E+00  0.81357E+02
   276  0.29894E+00  0.41765E+00  0.62233E+03  0.20708E+00  0.48417E+00  0.21199E+02  0.21441E+00  0.46025E-01  0.10824E+04  0.13713E+01  0.26605E+03  0.43562E+02  0.15345E+00  0.15876E+00  0.80838E+02
   277  0.29912E+00  0.41820E+00  0.62276E+03  0.20723E+00  0.48451E+00  0.21213E+02  0.21456E+00  0.46057E-01  0.10843E+04  0.13722E+01  0.26475E+03  0.43592E+02  0.15356E+00  0.15887E+00  0.80319E+02
   278  0.29930E+00  0.41876E+00  0.62318E+03  0.20737E+00  0.48484E+00  0.21227E+02  0.21470E+00  0.46089E-01  0.10862E+04  0.13731E+01  0.26364E+03  0.43621E+02  0.15367E+00  0.15898E+00  0.79800E+02
   279  0.29947E+00  0.41931E+00  0.62360E+03  0.20751E+00  0.48517E+00  0.21242E+02  0.21485E+00  0.46120E-01  0.10881E+04  0.13741E+01  0.26270E+03  0.43651E+02  0.15377E+00  0.15909E+00  0.79217E+02
   280  0.29964E+00  0.41985E+00  0.62401E+03  0.20765E+00  0.48549E+00  0.21256E+02  0.21500E+00  0.46151E-01  0.10900E+04  0.13750E+01  0.26192E+03  0.43680E+02  0.15387E+00  0.15920E+00  0.78570E+02
   281  0.29981E+00  0.42039E+00  0.62441E+03  0.20779E+00  0.48581E+00  0.21270E+02  0.21514E+00  0.46182E-01  0.10918E+04  0.13759E+01  0.26130E+03  0.43709E+02  0.15398E+00  0.15930E+00  0.77924E+02
   282  0.29997E+00  0.42092E+00  0.62481E+03  0.20793E+00  0.48613E+00  0.21284E+02  0.21529E+00  0.46212E-01  0.10936E+04  0.13768E+01  0.26081E+03  0.43738E+02  0.15408E+00  0.15941E+00  0.77277E+02
   283  0.30014E+00  0.42144E+00  0.62520E+03  0.20807E+00  0.48644E+00  0.21298E+02  0.21543E+00  0.46243E-01  0.10954E+04  0.13777E+01  0.26044E+03  0.43766E+02  0.15418E+00  0.15951E+00  0.76744E+02
   284  0.30030E+00  0.42195E+00  0.62559E+03  0.20821E+00  0.48675E+00  0.21312E+02  0.21557E+00  0.46273E-01  0.10973E+04  0.13786E+01  0.26019E+03  0.43794E+02  0.15428E+00  0.15962E+00  0.76322E+02
   285  0.30046E+00  0.42244E+00  0.62597E+03  0.20834E+00  0.48706E+00  0.21326E+02  0.21571E+00  0.46303E-01  0.10991E+04  0.13795E+01  0.26005E+03  0.43822E+02  0.15438E+00  0.15972E+00  0.75902E+02
   286  0.30061E+00  0.42292E+00  0.62635E+03  0.20847E+00  0.48736E+00  0.21340E+02  0.21585E+00  0.46332E-01  0.11009E+04  0.13804E+01  0.26001E+03  0.43850E+02  0.15448E+00  0.15982E+00  0.75481E+02
   287  0.30077E+00  0.42339E+00  0.62673E+03  0.20861E+00  0.48767E+00  0.21354E+02  0.21598E+00  0.46362E-01  0.11027E+04  0.13812E+01  0.26007E+03  0.43877E+02  0.15458E+00  0.15993E+00  0.74903E+02
   288  0.30092E+00  0.42384E+00  0.62710E+03  0.20874E+00  0.48797E+00  0.21368E+02  0.21612E+00  0.46391E-01  0.11046E+04  0.13821E+01  0.26020E+03  0.43904E+02  0.15467E+00  0.16003E+00  0.74166E+02
   289  0.30108E+00  0.42428E+00  0.62748E+03  0.20886E+00  0.48827E+00  0.21381E+02  0.21625E+00  0.46419E-01  0.11064E+04  0.13829E+01  0.26042E+03  0.43931E+02  0.15477E+00  0.16013E+00  0.73429E+02
   290  0.30123E+00  0.42470E+00  0.62785E+03  0.20899E+00  0.48857E+00  0.21395E+02  0.21638E+00  0.46448E-01  0.11083E+04  0.13838E+01  0.26070E+03  0.43958E+02  0.15486E+00  0.16023E+00  0.72694E+02
   291  0.30137E+00  0.42511E+00  0.62822E+03  0.20912E+00  0.48886E+00  0.21408E+02  0.21651E+00  0.46476E-01  0.11102E+04  0.13846E+01  0.26104E+03  0.43984E+02  0.15496E+00  0.16032E+00  0.72058E+02
   292  0.30152E+00  0.42550E+00  0.62859E+03  0.20924E+00  0.48915E+00  0.21421E+02  0.21664E+00  0.46503E-01  0.11121E+04  0.13854E+01  0.26144E+03  0.44010E+02  0.15505E+00  0.16042E+00  0.71522E+02
   293  0.30166E+00  0.42588E+00  0.62896E+03  0.20936E+00  0.48944E+00  0.21434E+02  0.21676E+00  0.46530E-01  0.11140E+04  0.13862E+01  0.26189E+03  0.44036E+02  0.15514E+00  0.16051E+00  0.70987E+02
   294  0.30180E+00  0.42625E+00  0.62932E+03  0.20948E+00  0.48973E+00  0.21446E+02  0.21688E+00  0.46557E-01  0.11159E+04  0.13869E+01  0.26238E+03  0.44062E+02  0.15523E+00  0.16061E+00  0.70453E+02
   295  0.30193E+00  0.42661E+00  0.62968E+03  0.20960E+00  0.49001E+00  0.21458E+02  0.21701E+00  0.46583E-01  0.11178E+04  0.13877E+01  0.26292E+03  0.44087E+02  0.15532E+00  0.16070E+00  0.69996E+02
   296  0.30206E+00  0.42696E+00  0.63004E+03  0.20972E+00  0.49029E+00  0.21470E+02  0.21712E+00  0.46609E-01  0.11197E+04  0.13885E+01  0.26349E+03  0.44112E+02  0.15541E+00  0.16079E+00  0.69615E+02
   297  0.30219E+00  0.42729E+00  0.63039E+03  0.20984E+00  0.49057E+00  0.21482E+02  0.21724E+00  0.46634E-01  0.11216E+04  0.13892E+01  0.26410E+03  0.44137E+02  0.15549E+00  0.16088E+00  0.69235E+02
   298  0.30231E+00  0.42763E+00  0.63074E+03  0.20995E+00  0.49084E+00  0.21494E+02  0.21736E+00  0.46659E-01  0.11234E+04  0.13900E+01  0.26474E+03  0.44161E+02  0.15558E+00  0.16097E+00  0.68856E+02
   299  0.30242E+00  0.42795E+00  0.63109E+03  0.21007E+00  0.49111E+00  0.21505E+02  0.21747E+00  0.46684E-01  0.11252E+04  0.13907E+01  0.26540E+03  0.44185E+02  0.15567E+00  0.16106E+00  0.68350E+02
   300  0.30253E+00  0.42827E+00  0.63143E+03  0.21019E+00  0.49138E+00  0.21516E+02  0.21759E+00  0.46708E-01  0.11270E+04  0.13915E+01  0.26609E+03  0.44209E+02  0.15575E+00  0.16114E+00  0.67717E+02
   301  0.30264E+00  0.42857E+00  0.63177E+03  0.21030E+00  0.49165E+00  0.21527E+02  0.21770E+00  0.46732E-01  0.11288E+04  0.13922E+01  0.26681E+03  0.44232E+02  0.15584E+00  0.16123E+00  0.67084E+02
   302  0.30274E+00  0.42888E+00  0.63211E+03  0.21041E+00  0.49191E+00  0.21538E+02  0.21781E+00  0.46756E-01  0.11306E+04  0.13929E+01  0.26756E+03  0.44255E+02  0.15592E+00  0.16132E+00  0.66453E+02
   303  0.30284E+00  0.42917E+00  0.63244E+03  0.21052E+00  0.49217E+00  0.21549E+02  0.21792E+00  0.46780E-01  0.11324E+04  0.13937E+01  0.26832E+03  0.44278E+02  0.15600E+00  0.16140E+00  0.65870E+02
   304  0.30293E+00  0.42946E+00  0.63277E+03  0.21063E+00  0.49242E+00  0.21560E+02  0.21803E+00  0.46803E-01  0.11342E+04  0.13944E+01  0.26911E+03  0.44301E+02  0.15609E+00  0.16148E+00  0.65336E+02
   305  0.30302E+00  0.42974E+00  0.63310E+03  0.21074E+00  0.49268E+00  0.21571E+02  0.21815E+00  0.46826E-01  0.11360E+04  0.13951E+01  0.26992E+03  0.44324E+02  0.15617E+00  0.16157E+00  0.64802E+02
   306  0.30311E+00  0.43000E+00  0.63342E+03  0.21085E+00  0.49292E+00  0.21582E+02  0.21826E+00  0.46849E-01  0.11378E+04  0.13959E+01  0.27076E+03  0.44346E+02  0.15625E+00  0.16165E+00  0.64270E+02
   307  0.30319E+00  0.43026E+00  0.63375E+03  0.21095E+00  0.49317E+00  0.21593E+02  0.21837E+00  0.46872E-01  0.11395E+04  0.13966E+01  0.27161E+03  0.44368E+02  0.15633E+00  0.16173E+00  0.63805E+02
   308  0.30327E+00  0.43051E+00  0.63407E+03  0.21106E+00  0.49341E+00  0.21604E+02  0.21848E+00  0.46895E-01  0.11413E+04  0.13973E+01  0.27248E+03  0.44391E+02  0.15640E+00  0.16181E+00  0.63408E+02
   309  0.30335E+00  0.43075E+00  0.63438E+03  0.21116E+00  0.49365E+00  0.21615E+02  0.21859E+00  0.46918E-01  0.11431E+04  0.13980E+01  0.27337E+03  0.44413E+02  0.15648E+00  0.16189E+00  0.63012E+02
   310  0.30342E+00  0.43097E+00  0.63469E+03  0.21126E+00  0.49388E+00  0.21626E+02  0.21870E+00  0.46940E-01  0.11449E+04  0.13987E+01  0.27427E+03  0.44434E+02  0.15656E+00  0.16197E+00  0.62618E+02
   311  0.30350E+00  0.43118E+00  0.63500E+03  0.21136E+00  0.49411E+00  0.21636E+02  0.21881E+00  0.46962E-01  0.11467E+04  0.13994E+01  0.27519E+03  0.44456E+02  0.15663E+00  0.16204E+00  0.62122E+02
   312  0.30357E+00  0.43137E+00  0.63530E+03  0.21145E+00  0.49433E+00  0.21646E+02  0.21892E+00  0.46984E-01  0.11485E+04  0.14000E+01  0.27612E+03  0.44478E+02  0.15670E+00  0.16212E+00  0.61524E+02
   313  0.30364E+00  0.43154E+00  0.63559E+03  0.21155E+00  0.49455E+00  0.21656E+02  0.21902E+00  0.47006E-01  0.11503E+04  0.14007E+01  0.27706E+03  0.44499E+02  0.15677E+00  0.16220E+00  0.60928E+02
   314  0.30370E+00  0.43170E+00  0.63588E+03  0.21165E+00  0.49477E+00  0.21666E+02  0.21912E+00  0.47028E-01  0.11521E+04  0.14013E+01  0.27800E+03  0.44519E+02  0.15684E+00  0.16227E+00  0.60332E+02
   315  0.30377E+00  0.43184E+00  0.63616E+03  0.21174E+00  0.49498E+00  0.21676E+02  0.21922E+00  0.47049E-01  0.11539E+04  0.14019E+01  0.27895E+03  0.44540E+02  0.15691E+00  0.16234E+00  0.59741E+02
   316  0.30383E+00  0.43195E+00  0.63643E+03  0.21183E+00  0.49519E+00  0.21685E+02  0.21932E+00  0.47071E-01  0.11556E+04  0.14026E+01  0.27991E+03  0.44560E+02  0.15698E+00  0.16242E+00  0.59155E+02
   317  0.30389E+00  0.43205E+00  0.63670E+03  0.21192E+00  0.49540E+00  0.21694E+02  0.21941E+00  0.47092E-01  0.11574E+04  0.14031E+01  0.28087E+03  0.44579E+02  0.15705E+00  0.16249E+00  0.58569E+02
   318  0.30395E+00  0.43211E+00  0.63696E+03  0.21202E+00  0.49560E+00  0.21703E+02  0.21951E+00  0.47113E-01  0.11592E+04  0.14037E+01  0.28184E+03  0.44598E+02  0.15711E+00  0.16256E+00  0.57984E+02
   319  0.30401E+00  0.43215E+00  0.63722E+03  0.21211E+00  0.49580E+00  0.21712E+02  0.21960E+00  0.47134E-01  0.11609E+04  0.14043E+01  0.28281E+03  0.44617E+02  0.15718E+00  0.16263E+00  0.57481E+02
   320  0.30407E+00  0.43217E+00  0.63747E+03  0.21219E+00  0.49601E+00  0.21721E+02  0.21969E+00  0.47155E-01  0.11627E+04  0.14049E+01  0.28379E+03  0.44635E+02  0.15724E+00  0.16270E+00  0.57059E+02
   321  0.30412E+00  0.43215E+00  0.63771E+03  0.21228E+00  0.49621E+00  0.21729E+02  0.21978E+00  0.47176E-01  0.11645E+04  0.14054E+01  0.28477E+03  0.44652E+02  0.15731E+00  0.16277E+00  0.56638E+02
   322  0.30418E+00  0.43211E+00  0.63796E+03  0.21236E+00  0.49641E+00  0.21738E+02  0.21987E+00  0.47196E-01  0.11662E+04  0.14059E+01  0.28575E+03  0.44670E+02  0.15737E+00  0.16284E+00  0.56218E+02
   323  0.30423E+00  0.43204E+00  0.63820E+03  0.21245E+00  0.49661E+00  0.21746E+02  0.21996E+00  0.47217E-01  0.11680E+04  0.14065E+01  0.28674E+03  0.44687E+02  0.15744E+00  0.16290E+00  0.55677E+02
   324  0.30427E+00  0.43195E+00  0.63844E+03  0.21253E+00  0.49681E+00  0.21754E+02  0.22004E+00  0.47236E-01  0.11697E+04  0.14070E+01  0.28774E+03  0.44704E+02  0.15750E+00  0.16297E+00  0.55014E+02
   325  0.30432E+00  0.43183E+00  0.63868E+03  0.21261E+00  0.49700E+00  0.21762E+02  0.22013E+00  0.47256E-01  0.11715E+04  0.14076E+01  0.28873E+03  0.44721E+02  0.15756E+00  0.16303E+00  0.54352E+02
   326  0.30436E+00  0.43169E+00  0.63892E+03  0.21269E+00  0.49720E+00  0.21771E+02  0.22021E+00  0.47275E-01  0.11732E+04  0.14081E+01  0.28973E+03  0.44738E+02  0.15762E+00  0.16310E+00  0.53690E+02
   327  0.30439E+00  0.43152E+00  0.63916E+03  0.21276E+00  0.49740E+00  0.21779E+02  0.22030E+00  0.47294E-01  0.11750E+04  0.14087E+01  0.29073E+03  0.44755E+02  0.15769E+00  0.16316E+00  0.53262E+02
   328  0.30442E+00  0.43134E+00  0.63940E+03  0.21284E+00  0.49759E+00  0.21787E+02  0.22038E+00  0.47312E-01  0.11767E+04  0.14093E+01  0.29173E+03  0.44772E+02  0.15775E+00  0.16322E+00  0.53068E+02
   329  0.30445E+00  0.43115E+00  0.63964E+03  0.21291E+00  0.49778E+00  0.21795E+02  0.22046E+00  0.47329E-01  0.11784E+04  0.14098E+01  0.29273E+03  0.44788E+02  0.15781E+00  0.16328E+00  0.52874E+02
   330  0.30447E+00  0.43094E+00  0.63987E+03  0.21299E+00  0.49797E+00  0.21803E+02  0.22054E+00  0.47346E-01  0.11802E+04  0.14104E+01  0.29373E+03  0.44805E+02  0.15786E+00  0.16334E+00  0.52681E+02
   331  0.30448E+00  0.43072E+00  0.64010E+03  0.21307E+00  0.49816E+00  0.21811E+02  0.22062E+00  0.47363E-01  0.11819E+04  0.14110E+01  0.29474E+03  0.44821E+02  0.15792E+00  0.16340E+00  0.52371E+02
   332  0.30449E+00  0.43050E+00  0.64033E+03  0.21314E+00  0.49834E+00  0.21819E+02  0.22069E+00  0.47380E-01  0.11837E+04  0.14116E+01  0.29574E+03  0.44837E+02  0.15798E+00  0.16346E+00  0.51946E+02
   333  0.30449E+00  0.43027E+00  0.64056E+03  0.21322E+00  0.49853E+00  0.21827E+02  0.22077E+00  0.47396E-01  0.11854E+04  0.14121E+01  0.29675E+03  0.44853E+02  0.15803E+00  0.16351E+00  0.51521E+02
   334  0.30449E+00  0.43004E+00  0.64078E+03  0.21329E+00  0.49870E+00  0.21835E+02  0.22084E+00  0.47411E-01  0.11871E+04  0.14127E+01  0.29775E+03  0.44868E+02  0.15809E+00  0.16357E+00  0.51097E+02
   335  0.30449E+00  0.42981E+00  0.64100E+03  0.21337E+00  0.49888E+00  0.21843E+02  0.22091E+00  0.47427E-01  0.11889E+04  0.14132E+01  0.29876E+03  0.44883E+02  0.15814E+00  0.16362E+00  0.50632E+02
   336  0.30448E+00  0.42957E+00  0.64122E+03  0.21345E+00  0.49905E+00  0.21850E+02  0.22098E+00  0.47442E-01  0.11906E+04  0.14137E+01  0.29977E+03  0.44898E+02  0.15819E+00  0.16368E+00  0.50128E+02
   337  0.30447E+00  0.42934E+00  0.64143E+03  0.21352E+00  0.49921E+00  0.21858E+02  0.22105E+00  0.47458E-01  0.11924E+04  0.14142E+01  0.30078E+03  0.44913E+02  0.15824E+00  0.16373E+00  0.49623E+02
   338  0.30445E+00  0.42911E+00  0.64165E+03  0.21360E+00  0.49938E+00  0.21865E+02  0.22112E+00  0.47473E-01  0.11941E+04  0.14146E+01  0.30179E+03  0.44927E+02  0.15830E+00  0.16379E+00  0.49120E+02
   339  0.30442E+00  0.42887E+00  0.64186E+03  0.21368E+00  0.49954E+00  0.21872E+02  0.22119E+00  0.47488E-01  0.11958E+04  0.14150E+01  0.30279E+03  0.44941E+02  0.15835E+00  0.16384E+00  0.48683E+02
   340  0.30440E+00  0.42863E+00  0.64207E+03  0.21375E+00  0.49970E+00  0.21880E+02  0.22126E+00  0.47503E-01  0.11975E+04  0.14154E+01  0.30379E+03  0.44955E+02  0.15839E+00  0.16389E+00  0.48313E+02
   341  0.30437E+00  0.42839E+00  0.64228E+03  0.21383E+00  0.49985E+00  0.21887E+02  0.22133E+00  0.47517E-01  0.11992E+04  0.14158E+01  0.30478E+03  0.44968E+02  0.15844E+00  0.16394E+00  0.47944E+02
   342  0.30433E+00  0.42814E+00  0.64248E+03  0.21390E+00  0.50001E+00  0.21894E+02  0.22140E+00  0.47532E-01  0.12009E+04  0.14162E+01  0.30577E+03  0.44982E+02  0.15849E+00  0.16399E+00  0.47576E+02
   343  0.30429E+00  0.42789E+00  0.64268E+03  0.21397E+00  0.50016E+00  0.21901E+02  0.22148E+00  0.47545E-01  0.12026E+04  0.14165E+01  0.30675E+03  0.44996E+02  0.15854E+00  0.16404E+00  0.46948E+02
   344  0.30424E+00  0.42763E+00  0.64288E+03  0.21403E+00  0.50031E+00  0.21908E+02  0.22155E+00  0.47559E-01  0.12043E+04  0.14169E+01  0.30772E+03  0.45010E+02  0.15859E+00  0.16409E+00  0.46059E+02
   345  0.30419E+00  0.42735E+00  0.64307E+03  0.21410E+00  0.50046E+00  0.21915E+02  0.22162E+00  0.47572E-01  0.12059E+04  0.14172E+01  0.30869E+03  0.45023E+02  0.15863E+00  0.16414E+00  0.45172E+02
   346  0.30413E+00  0.42707E+00  0.64325E+03  0.21416E+00  0.50062E+00  0.21921E+02  0.22169E+00  0.47585E-01  0.12076E+04  0.14176E+01  0.30965E+03  0.45037E+02  0.15868E+00  0.16419E+00  0.44286E+02
   347  0.30407E+00  0.42677E+00  0.64342E+03  0.21421E+00  0.50077E+00  0.21928E+02  0.22176E+00  0.47597E-01  0.12093E+04  0.14179E+01  0.31062E+03  0.45051E+02  0.15872E+00  0.16423E+00  0.43738E+02
   348  0.30400E+00  0.42647E+00  0.64359E+03  0.21427E+00  0.50091E+00  0.21934E+02  0.22183E+00  0.47609E-01  0.12109E+04  0.14183E+01  0.31158E+03  0.45065E+02  0.15877E+00  0.16427E+00  0.43527E+02
   349  0.30393E+00  0.42615E+00  0.64375E+03  0.21432E+00  0.50106E+00  0.21940E+02  0.22190E+00  0.47621E-01  0.12126E+04  0.14186E+01  0.31254E+03  0.45078E+02  0.15881E+00  0.16431E+00  0.43317E+02
   350  0.30386E+00  0.42583E+00  0.64391E+03  0.21437E+00  0.50120E+00  0.21946E+02  0.22196E+00  0.47633E-01  0.12142E+04  0.14190E+01  0.31350E+03  0.45091E+02  0.15885E+00  0.16435E+00  0.43108E+02
   351  0.30377E+00  0.42551E+00  0.64407E+03  0.21442E+00  0.50133E+00  0.21952E+02  0.22202E+00  0.47645E-01  0.12159E+04  0.14194E+01  0.31446E+03  0.45104E+02  0.15889E+00  0.16439E+00  0.42687E+02
   352  0.30369E+00  0.42518E+00  0.64423E+03  0.21447E+00  0.50146E+00  0.21958E+02  0.22207E+00  0.47657E-01  0.12176E+04  0.14198E+01  0.31541E+03  0.45116E+02  0.15893E+00  0.16443E+00  0.42051E+02
   353  0.30360E+00  0.42485E+00  0.64439E+03  0.21452E+00  0.50158E+00  0.21963E+02  0.22213E+00  0.47669E-01  0.12193E+04  0.14201E+01  0.31636E+03  0.45128E+02  0.15898E+00  0.16447E+00  0.41417E+02
   354  0.30350E+00  0.42452E+00  0.64456E+03  0.21456E+00  0.50169E+00  0.21968E+02  0.22218E+00  0.47681E-01  0.12210E+04  0.14205E+01  0.31731E+03  0.45140E+02  0.15902E+00  0.16451E+00  0.40785E+02
   355  0.30340E+00  0.42420E+00  0.64473E+03  0.21461E+00  0.50180E+00  0.21973E+02  0.22222E+00  0.47693E-01  0.12227E+04  0.14209E+01  0.31825E+03  0.45150E+02  0.15906E+00  0.16455E+00  0.40283E+02
   356  0.30328E+00  0.42389E+00  0.64491E+03  0.21466E+00  0.50191E+00  0.21977E+02  0.22227E+00  0.47704E-01  0.12243E+04  0.14213E+01  0.31918E+03  0.45161E+02  0.15910E+00  0.16459E+00  0.39914E+02
   357  0.30317E+00  0.42359E+00  0.64510E+03  0.21471E+00  0.50201E+00  0.21982E+02  0.22231E+00  0.47716E-01  0.12260E+04  0.14217E+01  0.32011E+03  0.45171E+02  0.15914E+00  0.16462E+00  0.39546E+02
   358  0.30304E+00  0.42332E+00  0.64530E+03  0.21476E+00  0.50210E+00  0.21986E+02  0.22235E+00  0.47728E-01  0.12277E+04  0.14221E+01  0.32103E+03  0.45180E+02  0.15918E+00  0.16466E+00  0.39179E+02
   359  0.30291E+00  0.42307E+00  0.64552E+03  0.21481E+00  0.50220E+00  0.21991E+02  0.22240E+00  0.47739E-01  0.12294E+04  0.14225E+01  0.32196E+03  0.45190E+02  0.15922E+00  0.16470E+00  0.38621E+02
   360  0.30276E+00  0.42286E+00  0.64574E+03  0.21486E+00  0.50229E+00  0.21995E+02  0.22244E+00  0.47750E-01  0.12311E+04  0.14228E+01  0.32288E+03  0.45199E+02  0.15925E+00  0.16474E+00  0.37874E+02
   361  0.30261E+00  0.42267E+00  0.64598E+03  0.21491E+00  0.50239E+00  0.21999E+02  0.22248E+00  0.47761E-01  0.12327E+04  0.14232E+01  0.32380E+03  0.45208E+02  0.15929E+00  0.16478E+00  0.37127E+02
   362  0.30245E+00  0.42253E+00  0.64622E+03  0.21496E+00  0.50249E+00  0.22004E+02  0.22253E+00  0.47771E-01  0.12344E+04  0.14235E+01  0.32471E+03  0.45217E+02  0.15933E+00  0.16482E+00  0.36382E+02
