NDF v9.6h 11Sep15 rev 12Mar16 run 21/02/2026 16:28:02 Filename: 671x0101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671130.spc                                                                    
str 671130s.str                                                                   
file 672015R1.odf                                                                  
geo 671130g.geo                                                                   
elements 13
 Ca    Fe    O     C     Si    Cl    Na    Mg    Al    S     Ti    K     Cs   
 channel elements... background
    62  0.89122E+03  0.48986E+02  0.49329E+03  0.26618E+03  0.18810E+02  0.19489E+00  0.13098E-01  0.25371E+00  0.30062E+01  0.21712E+02  0.68515E+02  0.34973E+00  0.20141E+02 -0.12150E+02
    63  0.88994E+03  0.48917E+02  0.49266E+03  0.26561E+03  0.18784E+02  0.19460E+00  0.13091E-01  0.25334E+00  0.30027E+01  0.21681E+02  0.68417E+02  0.34924E+00  0.20113E+02 -0.12352E+02
    64  0.88873E+03  0.48853E+02  0.49206E+03  0.26506E+03  0.18759E+02  0.19433E+00  0.13085E-01  0.25300E+00  0.29994E+01  0.21652E+02  0.68325E+02  0.34877E+00  0.20087E+02 -0.10717E+02
    65  0.88760E+03  0.48793E+02  0.49150E+03  0.26453E+03  0.18735E+02  0.19408E+00  0.13080E-01  0.25268E+00  0.29963E+01  0.21625E+02  0.68238E+02  0.34834E+00  0.20063E+02 -0.90833E+01
    66  0.88653E+03  0.48737E+02  0.49098E+03  0.26403E+03  0.18713E+02  0.19383E+00  0.13076E-01  0.25237E+00  0.29935E+01  0.21599E+02  0.68157E+02  0.34793E+00  0.20040E+02 -0.74498E+01
    67  0.88552E+03  0.48684E+02  0.49049E+03  0.26356E+03  0.18692E+02  0.19361E+00  0.13073E-01  0.25209E+00  0.29909E+01  0.21575E+02  0.68080E+02  0.34754E+00  0.20018E+02 -0.61487E+01
    68  0.88458E+03  0.48634E+02  0.49004E+03  0.26310E+03  0.18672E+02  0.19339E+00  0.13070E-01  0.25183E+00  0.29885E+01  0.21552E+02  0.68008E+02  0.34718E+00  0.19998E+02 -0.51799E+01
    69  0.88369E+03  0.48588E+02  0.48962E+03  0.26267E+03  0.18654E+02  0.19319E+00  0.13069E-01  0.25158E+00  0.29862E+01  0.21531E+02  0.67941E+02  0.34684E+00  0.19980E+02 -0.42114E+01
    70  0.88287E+03  0.48546E+02  0.48924E+03  0.26225E+03  0.18637E+02  0.19301E+00  0.13069E-01  0.25135E+00  0.29842E+01  0.21511E+02  0.67878E+02  0.34653E+00  0.19962E+02 -0.32434E+01
    71  0.88210E+03  0.48506E+02  0.48888E+03  0.26186E+03  0.18621E+02  0.19283E+00  0.13069E-01  0.25113E+00  0.29823E+01  0.21493E+02  0.67820E+02  0.34624E+00  0.19946E+02 -0.21161E+01
    72  0.88139E+03  0.48469E+02  0.48856E+03  0.26148E+03  0.18606E+02  0.19267E+00  0.13070E-01  0.25093E+00  0.29806E+01  0.21475E+02  0.67766E+02  0.34597E+00  0.19931E+02 -0.82957E+00
    73  0.88073E+03  0.48435E+02  0.48826E+03  0.26113E+03  0.18593E+02  0.19252E+00  0.13072E-01  0.25074E+00  0.29791E+01  0.21460E+02  0.67716E+02  0.34572E+00  0.19918E+02  0.45658E+00
